num,sentence
"611,母の料理は決して上手とは言えない。味付けも妻の作るものの方が好みには合っている。それでも教わって欲しい。子供の頃に食べた味。"
"612,彼の死は私たちみんなを驚かせた。"
"613,飛行機は離陸してすぐに見えなくなった。"
"614,彼は決して嘘をつく人ではない。"
"615,トムはこれ以上進みたくなかった。"
"616,この本を読むのはいい考えです。"
"617,めん鳥がひなをかえしている。"
"618,わかりません。一瞬の出来事でしたから。"
"619,１１時１０分前です。"
"620,そりゃだめだっ！"
"621,「調子はどう？」「絶好調だよ。着実に増収増益を続けているよ」"
"622,無から有は生じない。"
"623,私達は休暇中ずっと叔母の家に滞在した。"
"624,彼女は自身の抱えている問題で落ち込んでいた。"
"625,彼はパイプをくわえてそこに座っていた。"
"626,私は朝、トーストにバターをたっぷり塗るのが好きです。"
"627,彼は本を読むのが好きだ。"
"628,ビルは約束を守らないことのほうがおおい。"
"629,トムは去年2人目の妻と離婚した。"
"630,次の問題にとりかかった。"
"631,彼らは戦いに敗れた。"
"632,結婚式のスピーチでくよくよすることはない。いざとなったら即興でもうまくいくもんだよ。"
"633,静かに、劇場中はしゃべってはいけません。"
"634,校舎の跡地は瓦礫の山となっている。"
"635,彼の新しいヘアスタイルについてみんな何か感想を述べた。"
"636,しゃべり出した時彼の両手はぶるぶる震えた。"
"637,トムは危うく会議を忘れるところだった。"
"638,トムは少しばかり疲れを覚えた。"
"639,勤勉な人は人生で成功する。"
"640,委員会は１５人のメンバーから成る。"
"641,私は何をすべきかを知っている。"
"642,人々は、助けを求めて叫んだ。"
"643,あのいえは今誰も人が入っていない。"
"644,今朝から本を３冊読んだ。"
"645,留守中にブラウンさんとおっしゃる方が来られましたよ。"
"646,彼女が彼の話を聞きます。"
"647,９時までには駅に着かないといけません。"
"648,私は、若いうちに禿げたくない。"
"649,石油を運ぶ船をオイル・タンカーという。"
"650,トムのやつ絶対何か企んでるぜ。"
"651,父が寝たきりなので私たちが交代で面倒をみています。"
"652,その企業はトンネル会社を設立しました。"
"653,彼は私の首筋をつかんだ。"
"654,トムは去年学校を辞めたんだよ。"
"655,木の葉のサラサラという音が聞こえた。"
"656,トムがどんどん走ると、ついに電話ボックスが見えた。"
"657,至極当然のことだ。"
"658,彼は娘を若い弁護士と結婚させた。"
"659,どうもスポーツ選手は姉さん女房を選ぶ傾向にあるようだ。"
"660,東京の人口はどのくらいですか。"
"661,雲間が開け光が射した。"
"662,ドレスが塗りたてのペンキがついてるよ。"
"663,さあ、急いで、遅れるよ。"
"664,急ぎなさいそうすればバスにまにあうでしょう。"
"665,きれいなドレスですね。"
"666,博物館へ行く道を教えてくれますか。"
"667,誰が来た？"
"668,おかえり、トム。"
"669,あなたはパーティーで気分が落ち着かなかったそうですね。"
"670,運命は時として残酷である。"
"671,自分でもそれが解っているんだけと。"
"672,僕はよくその本屋に行く。"
"673,こっち見ないでよ。"
"674,あいつがトム？"
"675,歩いてもいいんだが、暑すぎる。"
"676,これらの絵でどれか気になるものはありますか。"
"677,どこへ行っていたのですか。"
"678,物価が天井知らずに上がる。"
"679,いいえ、結構です。お腹が一杯ですから。"
"680,本当に私と仕事がしたいの？"
"681,トムは砂糖の代わりにハチミツを使います。"
"682,夕飯を食べているときに電話がかかってきた。"
"683,目つきで、あなたが、腹を立てたということがわかる。"
"684,彼氏に嘘ついたことある？"
"685,年金をもらって生活している。いろいろ苦労もあったのだろう。"
"686,ここでは右側通行です。"
"687,そのような振る舞いはどんな事があっても許されない。"
"688,１月３０日、３１日は葬式のため休みます。"
"689,彼女は贈り物に対して感謝の気持ちを表した。"
"690,謝らなくてはならない理由がさっぱりわからない。"
"691,本当にこんな大きなトラックを運転できるの？"
"692,スミス先生はどの生徒からも好かれている。"
"693,犬は舌で皿をすっかりなめた。"
"694,マルコムＸのチケット、２枚ください。"
"695,そのレストランは昼食はやっていない。"
"696,もし１０歳若ければ、あなたはなにをしますか。"
"697,今日は多数の生徒が休んでいる。"
"698,彼女はいつも自分の部屋をきれいしておく。"
"699,恐いものは、何もない。"
"700,彼女は彼にいてほしいと頼み込んだ。"
"701,私はきっと間違いをしたに違いない。"
"702,猛烈に勉強しなくてもすむとは、結構ですね。"
"703,母は父より年上です。"
"704,彼は生まれはは貧乏だったが、死ぬときのは百万長者だった。"
"705,あなたが手伝ってくださるなら、私はもう一度やってみます。"
"706,そのことに関しては彼女はまちがっていたと私は思う。"
"707,１足す２は３である。"
"708,彼女と話をするのはうんざりだ。"
"709,この橋はあの橋よりも３倍長い。"
"710,本の８６ページを開いてください。"
"711,女の子は２人とも白いスーツを着ている。"
"712,血液のしみはたいてい落ちない。"
"713,私は素晴らしい景色を写真に残したいです。"
"714,今日は日差しの割に肌寒い一日でした。"
"715,状況を改善するのを手伝ってくれてありがとう。"
"716,私は寒いと感じた。"
"717,東京駅で列車を乗り換えなさい。"
"718,モーターは動き出した。"
"719,彼はサラリーだけによって仕事を選びます。"
"720,言外の意味をとってください。"
"721,冬あの山に登るのは狂気のさただ。"
"722,仕事に戻る前におやつを食べた。"
"723,数日間雨が降り続いた。"
"724,彼女は教師だ。"
"725,彼は私に会社を辞めたいといった。"
"726,彼は私に泊まってくれと頼んだ。"
"727,マウイ島がお勧めです。"
"728,彼女はまだ未成年だ。"
"729,私のそばに座った。"
"730,この時計は１０分遅れている。"
"731,国会は多分この不評の法律を改正するだろう。"
"732,叔父の車は私の車よりも速い。"
"733,金があったらそうしたいのです。ところが実はどうすることもできないのです。"
"734,あの人が君に会いたがっている女性です。"
"735,また同じ失敗をするなんて、我ながら愚かだと思う。"
"736,私はそのように扱われることに反対する。"
